,feedback,patch_length,unique_participant,prior,context,RT,RL,trial_num,probed_trial,feedback_manipulation_type,date,trials_since_last_probe
31377,CONTROL FEEDBACK,5,72:2019_May_28_1417,1,0.0,358.33333333300004,116.666666667,137,False,1,2019-05-28 14:17:00,21.0
31378,CONTROL FEEDBACK,5,72:2019_May_28_1417,1,1.0,416.666666667,175.0,138,False,1,2019-05-28 14:17:00,22.0
31379,CONTROL FEEDBACK,5,72:2019_May_28_1417,1,2.0,375.0,150.0,139,False,1,2019-05-28 14:17:00,23.0
31380,CONTROL FEEDBACK,5,72:2019_May_28_1417,1,3.0,,166.66666666700002,140,False,1,2019-05-28 14:17:00,24.0
31381,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,3.0,391.666666667,150.0,141,False,1,2019-05-28 14:17:00,25.0
31383,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,2.0,441.666666667,141.66666666700002,143,False,1,2019-05-28 14:17:00,1.0
31385,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,1.0,,,145,False,1,2019-05-28 14:17:00,1.0
31386,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,0.0,625.0,116.666666667,146,False,1,2019-05-28 14:17:00,2.0
31387,CONTROL FEEDBACK,5,72:2019_May_28_1417,1,0.0,333.333333333,125.0,147,False,1,2019-05-28 14:17:00,3.0
31388,CONTROL FEEDBACK,5,72:2019_May_28_1417,1,1.0,400.0,141.66666666700002,148,False,1,2019-05-28 14:17:00,4.0
31389,CONTROL FEEDBACK,5,72:2019_May_28_1417,1,2.0,375.0,175.0,149,False,1,2019-05-28 14:17:00,5.0
31392,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,3.0,416.666666667,133.33333333299998,152,False,1,2019-05-28 14:17:00,1.0
31394,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,2.0,516.666666667,150.0,154,False,1,2019-05-28 14:17:00,1.0
31395,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,1.0,375.0,175.0,155,False,1,2019-05-28 14:17:00,2.0
31396,CONTROL FEEDBACK,5,72:2019_May_28_1417,1,0.0,383.333333333,116.666666667,156,False,1,2019-05-28 14:17:00,3.0
31397,CONTROL FEEDBACK,5,72:2019_May_28_1417,1,1.0,375.0,75.0,157,False,1,2019-05-28 14:17:00,4.0
31399,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,2.0,525.0,166.66666666700002,159,False,1,2019-05-28 14:17:00,1.0
31400,CONTROL FEEDBACK,5,72:2019_May_28_1417,1,2.0,375.0,100.0,160,False,1,2019-05-28 14:17:00,2.0
31401,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,2.0,375.0,91.6666666667,161,False,1,2019-05-28 14:17:00,3.0
31402,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,1.0,408.333333333,133.33333333299998,162,False,1,2019-05-28 14:17:00,4.0
31403,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,1.0,,283.333333333,163,False,1,2019-05-28 14:17:00,5.0
31404,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,0.0,350.0,116.666666667,164,False,1,2019-05-28 14:17:00,6.0
31405,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,0.0,350.0,116.666666667,165,False,1,2019-05-28 14:17:00,7.0
31406,CONTROL FEEDBACK,5,72:2019_May_28_1417,1,0.0,383.333333333,133.33333333299998,166,False,1,2019-05-28 14:17:00,8.0
31407,CONTROL FEEDBACK,5,72:2019_May_28_1417,1,1.0,300.0,108.333333333,167,False,1,2019-05-28 14:17:00,9.0
31409,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,2.0,416.666666667,116.666666667,169,False,1,2019-05-28 14:17:00,1.0
31411,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,2.0,408.333333333,116.666666667,171,False,1,2019-05-28 14:17:00,1.0
31412,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,1.0,,75.0,172,False,1,2019-05-28 14:17:00,2.0
31413,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,0.0,416.666666667,100.0,173,False,1,2019-05-28 14:17:00,3.0
31414,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,0.0,350.0,100.0,174,False,1,2019-05-28 14:17:00,4.0
31416,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,0.0,508.333333333,133.33333333299998,176,False,1,2019-05-28 14:17:00,1.0
31417,CONTROL FEEDBACK,5,72:2019_May_28_1417,1,0.0,408.333333333,108.333333333,177,False,1,2019-05-28 14:17:00,2.0
31418,CONTROL FEEDBACK,5,72:2019_May_28_1417,1,1.0,,133.33333333299998,178,False,1,2019-05-28 14:17:00,3.0
31419,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,2.0,483.333333333,158.33333333299998,179,False,1,2019-05-28 14:17:00,4.0
31420,CONTROL FEEDBACK,5,72:2019_May_28_1417,1,2.0,391.666666667,100.0,180,False,1,2019-05-28 14:17:00,5.0
31421,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,2.0,433.333333333,116.666666667,181,False,1,2019-05-28 14:17:00,6.0
31423,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,1.0,491.666666667,116.666666667,183,False,1,2019-05-28 14:17:00,1.0
31424,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,1.0,391.666666667,133.33333333299998,184,False,1,2019-05-28 14:17:00,2.0
31425,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,0.0,350.0,150.0,185,False,1,2019-05-28 14:17:00,3.0
31426,CONTROL FEEDBACK,5,72:2019_May_28_1417,1,0.0,450.0,133.33333333299998,186,False,1,2019-05-28 14:17:00,4.0
31427,CONTROL FEEDBACK,5,72:2019_May_28_1417,1,1.0,341.666666667,116.666666667,187,False,1,2019-05-28 14:17:00,5.0
31428,CONTROL FEEDBACK,5,72:2019_May_28_1417,1,2.0,333.333333333,125.0,188,False,1,2019-05-28 14:17:00,6.0
31429,CONTROL FEEDBACK,5,72:2019_May_28_1417,1,3.0,491.666666667,108.333333333,189,False,1,2019-05-28 14:17:00,7.0
31430,CONTROL FEEDBACK,5,72:2019_May_28_1417,1,3.0,350.0,108.333333333,190,False,1,2019-05-28 14:17:00,8.0
31431,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,3.0,350.0,108.333333333,191,False,1,2019-05-28 14:17:00,9.0
31432,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,2.0,,58.3333333333,192,False,1,2019-05-28 14:17:00,10.0
31433,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,1.0,333.333333333,108.333333333,193,False,1,2019-05-28 14:17:00,11.0
31434,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,0.0,,150.0,194,False,1,2019-05-28 14:17:00,12.0
31435,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,0.0,375.0,116.666666667,195,False,1,2019-05-28 14:17:00,13.0
31440,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,0.0,441.666666667,116.666666667,200,False,1,2019-05-28 14:17:00,1.0
31443,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,0.0,508.333333333,150.0,203,False,1,2019-05-28 14:17:00,1.0
31444,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,0.0,291.666666667,150.0,204,False,1,2019-05-28 14:17:00,2.0
31448,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,0.0,408.333333333,133.33333333299998,208,False,1,2019-05-28 14:17:00,1.0
31449,CONTROL FEEDBACK,5,72:2019_May_28_1417,1,0.0,391.666666667,166.66666666700002,209,False,1,2019-05-28 14:17:00,2.0
31450,CONTROL FEEDBACK,5,72:2019_May_28_1417,1,1.0,391.666666667,175.0,210,False,1,2019-05-28 14:17:00,3.0
31451,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,2.0,316.666666667,125.0,211,False,1,2019-05-28 14:17:00,4.0
31452,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,2.0,333.333333333,125.0,212,False,1,2019-05-28 14:17:00,5.0
31453,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,1.0,383.333333333,150.0,213,False,1,2019-05-28 14:17:00,6.0
31454,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,0.0,408.333333333,91.6666666667,214,False,1,2019-05-28 14:17:00,7.0
31455,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,0.0,,191.666666667,215,False,1,2019-05-28 14:17:00,8.0
31456,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,0.0,366.666666667,108.333333333,216,False,1,2019-05-28 14:17:00,9.0
31457,CONTROL FEEDBACK,5,72:2019_May_28_1417,1,0.0,358.33333333300004,116.666666667,217,False,1,2019-05-28 14:17:00,10.0
31458,CONTROL FEEDBACK,5,72:2019_May_28_1417,1,1.0,,141.66666666700002,218,False,1,2019-05-28 14:17:00,11.0
31459,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,2.0,425.0,125.0,219,False,1,2019-05-28 14:17:00,12.0
31461,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,2.0,500.0,175.0,221,False,1,2019-05-28 14:17:00,1.0
31462,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,1.0,375.0,141.66666666700002,222,False,1,2019-05-28 14:17:00,2.0
31463,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,0.0,,58.3333333333,223,False,1,2019-05-28 14:17:00,3.0
31464,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,0.0,333.333333333,150.0,224,False,1,2019-05-28 14:17:00,4.0
31466,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,0.0,,16.6666666667,226,False,1,2019-05-28 14:17:00,1.0
31467,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,0.0,425.0,141.66666666700002,227,False,1,2019-05-28 14:17:00,2.0
31468,CONTROL FEEDBACK,5,72:2019_May_28_1417,1,0.0,366.666666667,150.0,228,False,1,2019-05-28 14:17:00,3.0
31469,CONTROL FEEDBACK,5,72:2019_May_28_1417,1,1.0,333.333333333,133.33333333299998,229,False,1,2019-05-28 14:17:00,4.0
31470,CONTROL FEEDBACK,5,72:2019_May_28_1417,1,2.0,408.333333333,116.666666667,230,False,1,2019-05-28 14:17:00,5.0
31471,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,3.0,416.666666667,133.33333333299998,231,False,1,2019-05-28 14:17:00,6.0
31472,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,2.0,375.0,183.333333333,232,False,1,2019-05-28 14:17:00,7.0
31473,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,1.0,491.666666667,141.66666666700002,233,False,1,2019-05-28 14:17:00,8.0
31474,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,0.0,366.666666667,158.33333333299998,234,False,1,2019-05-28 14:17:00,9.0
31475,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,0.0,416.666666667,100.0,235,False,1,2019-05-28 14:17:00,10.0
31476,CONTROL FEEDBACK,5,72:2019_May_28_1417,1,0.0,416.666666667,91.6666666667,236,False,1,2019-05-28 14:17:00,11.0
31477,CONTROL FEEDBACK,5,72:2019_May_28_1417,1,1.0,408.333333333,133.33333333299998,237,False,1,2019-05-28 14:17:00,12.0
31478,CONTROL FEEDBACK,5,72:2019_May_28_1417,1,2.0,333.333333333,133.33333333299998,238,False,1,2019-05-28 14:17:00,13.0
31479,CONTROL FEEDBACK,5,72:2019_May_28_1417,1,3.0,358.33333333300004,116.666666667,239,False,1,2019-05-28 14:17:00,14.0
31480,CONTROL FEEDBACK,5,72:2019_May_28_1417,1,3.0,391.666666667,166.66666666700002,240,False,1,2019-05-28 14:17:00,15.0
31481,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,3.0,400.0,133.33333333299998,241,False,1,2019-05-28 14:17:00,16.0
31482,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,2.0,383.333333333,83.3333333333,242,False,1,2019-05-28 14:17:00,17.0
31483,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,1.0,383.333333333,125.0,243,False,1,2019-05-28 14:17:00,18.0
31484,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,0.0,416.666666667,150.0,244,False,1,2019-05-28 14:17:00,19.0
31485,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,0.0,416.666666667,125.0,245,False,1,2019-05-28 14:17:00,20.0
31486,CONTROL FEEDBACK,5,72:2019_May_28_1417,1,0.0,350.0,116.666666667,246,False,1,2019-05-28 14:17:00,21.0
31487,CONTROL FEEDBACK,5,72:2019_May_28_1417,1,1.0,441.666666667,158.33333333299998,247,False,1,2019-05-28 14:17:00,22.0
31489,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,2.0,416.666666667,158.33333333299998,249,False,1,2019-05-28 14:17:00,1.0
31491,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,2.0,441.666666667,100.0,251,False,1,2019-05-28 14:17:00,1.0
31492,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,1.0,433.333333333,141.66666666700002,252,False,1,2019-05-28 14:17:00,2.0
31493,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,0.0,358.33333333300004,141.66666666700002,253,False,1,2019-05-28 14:17:00,3.0
31494,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,0.0,308.333333333,133.33333333299998,254,False,1,2019-05-28 14:17:00,4.0
31496,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,0.0,475.0,141.66666666700002,256,False,1,2019-05-28 14:17:00,1.0
31497,CONTROL FEEDBACK,5,72:2019_May_28_1417,1,0.0,300.0,116.666666667,257,False,1,2019-05-28 14:17:00,2.0
31498,CONTROL FEEDBACK,5,72:2019_May_28_1417,1,1.0,400.0,150.0,258,False,1,2019-05-28 14:17:00,3.0
31499,CONTROL FEEDBACK,5,72:2019_May_28_1417,1,2.0,350.0,100.0,259,False,1,2019-05-28 14:17:00,4.0
31500,CONTROL FEEDBACK,5,72:2019_May_28_1417,1,3.0,241.666666667,133.33333333299998,260,False,1,2019-05-28 14:17:00,5.0
31501,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,3.0,366.666666667,100.0,261,False,1,2019-05-28 14:17:00,6.0
31502,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,2.0,358.33333333300004,108.333333333,262,False,1,2019-05-28 14:17:00,7.0
31503,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,1.0,383.333333333,166.66666666700002,263,False,1,2019-05-28 14:17:00,8.0
31504,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,0.0,,158.33333333299998,264,False,1,2019-05-28 14:17:00,9.0
31505,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,0.0,333.333333333,133.33333333299998,265,False,1,2019-05-28 14:17:00,10.0
31506,CONTROL FEEDBACK,5,72:2019_May_28_1417,1,0.0,366.666666667,116.666666667,266,False,1,2019-05-28 14:17:00,11.0
31507,CONTROL FEEDBACK,5,72:2019_May_28_1417,1,1.0,300.0,133.33333333299998,267,False,1,2019-05-28 14:17:00,12.0
31508,CONTROL FEEDBACK,5,72:2019_May_28_1417,1,2.0,408.333333333,116.666666667,268,False,1,2019-05-28 14:17:00,13.0
31509,CONTROL FEEDBACK,5,72:2019_May_28_1417,1,3.0,350.0,133.33333333299998,269,False,1,2019-05-28 14:17:00,14.0
31510,CONTROL FEEDBACK,5,72:2019_May_28_1417,1,3.0,416.666666667,133.33333333299998,270,False,1,2019-05-28 14:17:00,15.0
31511,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,3.0,400.0,141.66666666700002,271,False,1,2019-05-28 14:17:00,16.0
31512,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,2.0,,33.3333333333,272,False,1,2019-05-28 14:17:00,17.0
31513,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,1.0,458.333333333,141.66666666700002,273,False,1,2019-05-28 14:17:00,18.0
31515,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,0.0,416.666666667,133.33333333299998,275,False,1,2019-05-28 14:17:00,1.0
31516,CONTROL FEEDBACK,5,72:2019_May_28_1417,1,0.0,,41.6666666667,276,False,1,2019-05-28 14:17:00,2.0
31517,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,1.0,400.0,158.33333333299998,277,False,1,2019-05-28 14:17:00,3.0
31518,CONTROL FEEDBACK,5,72:2019_May_28_1417,1,1.0,366.666666667,116.666666667,278,False,1,2019-05-28 14:17:00,4.0
31519,CONTROL FEEDBACK,5,72:2019_May_28_1417,1,2.0,358.33333333300004,116.666666667,279,False,1,2019-05-28 14:17:00,5.0
31520,CONTROL FEEDBACK,5,72:2019_May_28_1417,1,2.0,341.666666667,116.666666667,280,False,1,2019-05-28 14:17:00,6.0
31524,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,3.0,366.666666667,158.33333333299998,284,False,1,2019-05-28 14:17:00,1.0
31525,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,2.0,325.0,125.0,285,False,1,2019-05-28 14:17:00,2.0
31526,CONTROL FEEDBACK,5,72:2019_May_28_1417,1,1.0,,133.33333333299998,286,False,1,2019-05-28 14:17:00,3.0
31528,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,1.0,508.333333333,141.66666666700002,288,False,1,2019-05-28 14:17:00,1.0
31529,CONTROL FEEDBACK,5,72:2019_May_28_1417,1,1.0,308.333333333,175.0,289,False,1,2019-05-28 14:17:00,2.0
31530,CONTROL FEEDBACK,5,72:2019_May_28_1417,1,2.0,475.0,116.666666667,290,False,1,2019-05-28 14:17:00,3.0
31532,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,2.0,441.666666667,158.33333333299998,292,False,1,2019-05-28 14:17:00,1.0
31533,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,2.0,400.0,116.666666667,293,False,1,2019-05-28 14:17:00,2.0
31534,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,1.0,400.0,158.33333333299998,294,False,1,2019-05-28 14:17:00,3.0
31536,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,0.0,425.0,150.0,296,False,1,2019-05-28 14:17:00,1.0
31537,CONTROL FEEDBACK,5,72:2019_May_28_1417,1,0.0,475.0,150.0,297,False,1,2019-05-28 14:17:00,2.0
31538,CONTROL FEEDBACK,5,72:2019_May_28_1417,1,1.0,400.0,133.33333333299998,298,False,1,2019-05-28 14:17:00,3.0
31539,CONTROL FEEDBACK,5,72:2019_May_28_1417,1,2.0,425.0,108.333333333,299,False,1,2019-05-28 14:17:00,4.0
31540,CONTROL FEEDBACK,5,72:2019_May_28_1417,1,3.0,400.0,125.0,300,False,1,2019-05-28 14:17:00,5.0
31542,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,3.0,425.0,158.33333333299998,302,False,1,2019-05-28 14:17:00,1.0
31544,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,2.0,458.333333333,150.0,304,False,1,2019-05-28 14:17:00,1.0
31545,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,1.0,358.33333333300004,166.66666666700002,305,False,1,2019-05-28 14:17:00,2.0
31546,CONTROL FEEDBACK,5,72:2019_May_28_1417,1,0.0,416.666666667,133.33333333299998,306,False,1,2019-05-28 14:17:00,3.0
31547,CONTROL FEEDBACK,5,72:2019_May_28_1417,1,1.0,566.666666667,116.666666667,307,False,1,2019-05-28 14:17:00,4.0
31548,CONTROL FEEDBACK,5,72:2019_May_28_1417,1,2.0,383.333333333,116.666666667,308,False,1,2019-05-28 14:17:00,5.0
31549,CONTROL FEEDBACK,5,72:2019_May_28_1417,1,3.0,375.0,141.66666666700002,309,False,1,2019-05-28 14:17:00,6.0
31550,CONTROL FEEDBACK,5,72:2019_May_28_1417,1,3.0,400.0,116.666666667,310,False,1,2019-05-28 14:17:00,7.0
31552,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,3.0,,108.333333333,312,False,1,2019-05-28 14:17:00,1.0
31553,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,2.0,391.666666667,133.33333333299998,313,False,1,2019-05-28 14:17:00,2.0
31554,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,1.0,350.0,133.33333333299998,314,False,1,2019-05-28 14:17:00,3.0
31555,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,0.0,383.333333333,150.0,315,False,1,2019-05-28 14:17:00,4.0
31556,CONTROL FEEDBACK,5,72:2019_May_28_1417,1,0.0,375.0,100.0,316,False,1,2019-05-28 14:17:00,5.0
31558,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,1.0,450.0,100.0,318,False,1,2019-05-28 14:17:00,1.0
31559,CONTROL FEEDBACK,5,72:2019_May_28_1417,1,1.0,358.33333333300004,116.666666667,319,False,1,2019-05-28 14:17:00,2.0
31560,CONTROL FEEDBACK,5,72:2019_May_28_1417,1,2.0,325.0,133.33333333299998,320,False,1,2019-05-28 14:17:00,3.0
31561,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,2.0,341.666666667,141.66666666700002,321,False,1,2019-05-28 14:17:00,4.0
31562,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,2.0,333.333333333,150.0,322,False,1,2019-05-28 14:17:00,5.0
31563,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,1.0,325.0,133.33333333299998,323,False,1,2019-05-28 14:17:00,6.0
31565,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,0.0,366.666666667,133.33333333299998,325,False,1,2019-05-28 14:17:00,1.0
31566,CONTROL FEEDBACK,5,72:2019_May_28_1417,1,0.0,391.666666667,133.33333333299998,326,False,1,2019-05-28 14:17:00,2.0
31567,CONTROL FEEDBACK,5,72:2019_May_28_1417,1,1.0,416.666666667,150.0,327,False,1,2019-05-28 14:17:00,3.0
31568,CONTROL FEEDBACK,5,72:2019_May_28_1417,1,2.0,400.0,133.33333333299998,328,False,1,2019-05-28 14:17:00,4.0
31569,CONTROL FEEDBACK,5,72:2019_May_28_1417,1,3.0,,133.33333333299998,329,False,1,2019-05-28 14:17:00,5.0
31572,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,3.0,408.333333333,150.0,332,False,1,2019-05-28 14:17:00,1.0
31573,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,2.0,358.33333333300004,133.33333333299998,333,False,1,2019-05-28 14:17:00,2.0
31574,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,1.0,408.333333333,116.666666667,334,False,1,2019-05-28 14:17:00,3.0
31575,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,0.0,350.0,158.33333333299998,335,False,1,2019-05-28 14:17:00,4.0
31576,CONTROL FEEDBACK,5,72:2019_May_28_1417,1,0.0,,41.6666666667,336,False,1,2019-05-28 14:17:00,5.0
31577,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,1.0,425.0,133.33333333299998,337,False,1,2019-05-28 14:17:00,6.0
31578,CONTROL FEEDBACK,5,72:2019_May_28_1417,1,1.0,400.0,150.0,338,False,1,2019-05-28 14:17:00,7.0
31579,CONTROL FEEDBACK,5,72:2019_May_28_1417,1,2.0,383.333333333,141.66666666700002,339,False,1,2019-05-28 14:17:00,8.0
31580,CONTROL FEEDBACK,5,72:2019_May_28_1417,1,2.0,450.0,116.666666667,340,False,1,2019-05-28 14:17:00,9.0
31581,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,3.0,391.666666667,125.0,341,False,1,2019-05-28 14:17:00,10.0
31582,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,2.0,,150.0,342,False,1,2019-05-28 14:17:00,11.0
31583,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,1.0,383.333333333,133.33333333299998,343,False,1,2019-05-28 14:17:00,12.0
31584,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,0.0,316.666666667,141.66666666700002,344,False,1,2019-05-28 14:17:00,13.0
31585,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,0.0,358.33333333300004,116.666666667,345,False,1,2019-05-28 14:17:00,14.0
31586,CONTROL FEEDBACK,5,72:2019_May_28_1417,1,0.0,325.0,116.666666667,346,False,1,2019-05-28 14:17:00,15.0
31588,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,1.0,425.0,116.666666667,348,False,1,2019-05-28 14:17:00,1.0
31589,CONTROL FEEDBACK,5,72:2019_May_28_1417,1,1.0,416.666666667,150.0,349,False,1,2019-05-28 14:17:00,2.0
31591,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,2.0,,100.0,351,False,1,2019-05-28 14:17:00,1.0
31592,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,1.0,408.333333333,91.6666666667,352,False,1,2019-05-28 14:17:00,2.0
31593,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,1.0,508.333333333,150.0,353,False,1,2019-05-28 14:17:00,3.0
31594,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,0.0,,116.666666667,354,False,1,2019-05-28 14:17:00,4.0
31595,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,0.0,375.0,158.33333333299998,355,False,1,2019-05-28 14:17:00,5.0
31596,CONTROL FEEDBACK,5,72:2019_May_28_1417,1,0.0,,,356,False,1,2019-05-28 14:17:00,6.0
31597,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,1.0,,125.0,357,False,1,2019-05-28 14:17:00,7.0
31599,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,1.0,483.333333333,41.6666666667,359,False,1,2019-05-28 14:17:00,1.0
31600,CONTROL FEEDBACK,5,72:2019_May_28_1417,1,1.0,458.333333333,133.33333333299998,360,False,1,2019-05-28 14:17:00,2.0
31601,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,1.0,466.666666667,125.0,361,False,1,2019-05-28 14:17:00,3.0
31602,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,1.0,416.666666667,116.666666667,362,False,1,2019-05-28 14:17:00,4.0
31603,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,1.0,391.666666667,141.66666666700002,363,False,1,2019-05-28 14:17:00,5.0
31604,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,0.0,508.333333333,150.0,364,False,1,2019-05-28 14:17:00,6.0
31605,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,0.0,425.0,133.33333333299998,365,False,1,2019-05-28 14:17:00,7.0
31606,CONTROL FEEDBACK,5,72:2019_May_28_1417,1,0.0,391.666666667,133.33333333299998,366,False,1,2019-05-28 14:17:00,8.0
31607,CONTROL FEEDBACK,5,72:2019_May_28_1417,1,1.0,408.333333333,116.666666667,367,False,1,2019-05-28 14:17:00,9.0
31610,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,2.0,483.333333333,116.666666667,370,False,1,2019-05-28 14:17:00,1.0
31611,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,2.0,458.333333333,108.333333333,371,False,1,2019-05-28 14:17:00,2.0
31612,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,1.0,508.333333333,133.33333333299998,372,False,1,2019-05-28 14:17:00,3.0
31613,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,0.0,533.333333333,125.0,373,False,1,2019-05-28 14:17:00,4.0
31614,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,0.0,366.666666667,125.0,374,False,1,2019-05-28 14:17:00,5.0
31615,CONTROL FEEDBACK,5,72:2019_May_28_1417,0,0.0,350.0,116.666666667,375,False,1,2019-05-28 14:17:00,6.0
31616,CONTROL FEEDBACK,5,72:2019_May_28_1417,1,0.0,491.666666667,133.33333333299998,376,False,1,2019-05-28 14:17:00,7.0
31617,CONTROL FEEDBACK,5,72:2019_May_28_1417,1,1.0,458.333333333,108.333333333,377,False,1,2019-05-28 14:17:00,8.0
