,feedback,patch_length,unique_participant,prior,context,RT,RL,trial_num,probed_trial,feedback_manipulation_type,date,trials_since_last_probe
6812,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,0.0,2.0,433.12793,,213.0,False,0,2018-05-14 12:25:00,5.0
6813,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,0.0,1.0,407.96017,,214.0,False,0,2018-05-14 12:25:00,6.0
6814,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,0.0,0.0,391.35883,,215.0,False,0,2018-05-14 12:25:00,7.0
6815,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,0.0,0.0,341.09229,,216.0,False,0,2018-05-14 12:25:00,8.0
6816,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,0.0,316.35181,,217.0,False,0,2018-05-14 12:25:00,9.0
6817,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,1.0,341.43515,,218.0,False,0,2018-05-14 12:25:00,10.0
6818,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,2.0,307.9845,,219.0,False,0,2018-05-14 12:25:00,11.0
6819,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,3.0,324.68323,,220.0,False,0,2018-05-14 12:25:00,12.0
6822,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,0.0,3.0,408.0928,,223.0,False,0,2018-05-14 12:25:00,2.0
6823,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,0.0,2.0,383.01132,,224.0,False,0,2018-05-14 12:25:00,3.0
6824,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,0.0,1.0,382.97516,,225.0,False,0,2018-05-14 12:25:00,4.0
6827,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,0.0,366.0943,,228.0,False,0,2018-05-14 12:25:00,2.0
6828,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,1.0,457.99731,,229.0,False,0,2018-05-14 12:25:00,3.0
6829,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,2.0,349.69147,,230.0,False,0,2018-05-14 12:25:00,4.0
6830,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,3.0,565.97052,,231.0,False,0,2018-05-14 12:25:00,5.0
6831,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,0.0,3.0,333.08609,,232.0,False,0,2018-05-14 12:25:00,6.0
6832,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,0.0,2.0,441.3533,,233.0,False,0,2018-05-14 12:25:00,7.0
6833,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,0.0,1.0,441.35641,,234.0,False,0,2018-05-14 12:25:00,8.0
6834,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,0.0,0.0,433.0188,,235.0,False,0,2018-05-14 12:25:00,9.0
6835,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,0.0,0.0,349.39526,,236.0,False,0,2018-05-14 12:25:00,10.0
6836,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,0.0,491.39664,,237.0,False,0,2018-05-14 12:25:00,11.0
6837,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,1.0,416.32684,,238.0,False,0,2018-05-14 12:25:00,12.0
6838,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,2.0,366.3602,,239.0,False,0,2018-05-14 12:25:00,13.0
6839,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,3.0,382.98071,,240.0,False,0,2018-05-14 12:25:00,14.0
6840,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,3.0,440.74393,,241.0,False,0,2018-05-14 12:25:00,15.0
6841,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,0.0,3.0,341.29294,,242.0,False,0,2018-05-14 12:25:00,16.0
6842,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,0.0,2.0,441.38763,,243.0,False,0,2018-05-14 12:25:00,17.0
6843,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,0.0,1.0,399.66275,,244.0,False,0,2018-05-14 12:25:00,18.0
6844,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,0.0,0.0,441.43958,,245.0,False,0,2018-05-14 12:25:00,19.0
6845,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,0.0,0.0,390.99585,,246.0,False,0,2018-05-14 12:25:00,20.0
6846,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,0.0,332.96179,,247.0,False,0,2018-05-14 12:25:00,21.0
6847,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,1.0,357.93137,,248.0,False,0,2018-05-14 12:25:00,22.0
6852,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,0.0,3.0,383.03729,,253.0,False,0,2018-05-14 12:25:00,2.0
6853,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,0.0,2.0,374.7677,,254.0,False,0,2018-05-14 12:25:00,3.0
6854,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,0.0,1.0,333.11514,,255.0,False,0,2018-05-14 12:25:00,4.0
6857,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,0.0,358.02692,,258.0,False,0,2018-05-14 12:25:00,2.0
6858,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,1.0,633.06903,,259.0,False,0,2018-05-14 12:25:00,3.0
6859,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,2.0,416.34882,,260.0,False,0,2018-05-14 12:25:00,4.0
6860,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,3.0,299.14572,,261.0,False,0,2018-05-14 12:25:00,5.0
6861,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,0.0,3.0,407.99728,,262.0,False,0,2018-05-14 12:25:00,6.0
6862,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,0.0,2.0,416.3519,,263.0,False,0,2018-05-14 12:25:00,7.0
6863,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,0.0,1.0,374.65671,,264.0,False,0,2018-05-14 12:25:00,8.0
6864,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,0.0,0.0,383.03638,,265.0,False,0,2018-05-14 12:25:00,9.0
6865,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,0.0,0.0,407.71933,,266.0,False,0,2018-05-14 12:25:00,10.0
6866,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,0.0,374.75781,,267.0,False,0,2018-05-14 12:25:00,11.0
6869,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,2.0,424.68271,,270.0,False,0,2018-05-14 12:25:00,14.0
6870,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,3.0,324.03336,,271.0,False,0,2018-05-14 12:25:00,15.0
6871,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,0.0,3.0,399.67142,,272.0,False,0,2018-05-14 12:25:00,16.0
6872,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,0.0,2.0,416.45734,,273.0,False,0,2018-05-14 12:25:00,17.0
6873,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,0.0,1.0,408.05603,,274.0,False,0,2018-05-14 12:25:00,18.0
6876,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,0.0,441.36353,,277.0,False,0,2018-05-14 12:25:00,2.0
6877,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,1.0,441.40402,,278.0,False,0,2018-05-14 12:25:00,3.0
6878,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,2.0,382.93866,,279.0,False,0,2018-05-14 12:25:00,4.0
6879,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,3.0,349.66364,,280.0,False,0,2018-05-14 12:25:00,5.0
6880,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,3.0,407.45807,,281.0,False,0,2018-05-14 12:25:00,6.0
6885,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,0.0,2.0,349.39587,,286.0,False,0,2018-05-14 12:25:00,2.0
6886,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,1.0,474.75418,,287.0,False,0,2018-05-14 12:25:00,3.0
6889,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,2.0,399.73077,,290.0,False,0,2018-05-14 12:25:00,2.0
6890,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,3.0,365.78543,,291.0,False,0,2018-05-14 12:25:00,3.0
6893,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,0.0,2.0,399.61667,,294.0,False,0,2018-05-14 12:25:00,2.0
6894,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,0.0,1.0,383.08304,,295.0,False,0,2018-05-14 12:25:00,3.0
6897,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,0.0,408.08105,,298.0,False,0,2018-05-14 12:25:00,2.0
6898,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,1.0,374.77759,,299.0,False,0,2018-05-14 12:25:00,3.0
6899,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,2.0,349.7168,,300.0,False,0,2018-05-14 12:25:00,4.0
6900,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,3.0,349.07092,,301.0,False,0,2018-05-14 12:25:00,5.0
6905,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,0.0,1.0,382.78531,,306.0,False,0,2018-05-14 12:25:00,2.0
6906,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,0.0,332.98993,,307.0,False,0,2018-05-14 12:25:00,3.0
6907,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,1.0,416.38004,,308.0,False,0,2018-05-14 12:25:00,4.0
6908,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,2.0,374.72006,,309.0,False,0,2018-05-14 12:25:00,5.0
6909,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,3.0,332.68292,,310.0,False,0,2018-05-14 12:25:00,6.0
6910,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,3.0,515.8916,,311.0,False,0,2018-05-14 12:25:00,7.0
6913,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,0.0,2.0,366.30423,,314.0,False,0,2018-05-14 12:25:00,2.0
6914,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,0.0,1.0,299.72913,,315.0,False,0,2018-05-14 12:25:00,3.0
6915,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,0.0,0.0,441.16904,,316.0,False,0,2018-05-14 12:25:00,4.0
6916,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,0.0,324.81805,,317.0,False,0,2018-05-14 12:25:00,5.0
6919,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,2.0,316.27264,,320.0,False,0,2018-05-14 12:25:00,2.0
6920,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,3.0,399.10684,,321.0,False,0,2018-05-14 12:25:00,3.0
6921,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,0.0,3.0,349.69113,,322.0,False,0,2018-05-14 12:25:00,4.0
6922,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,0.0,2.0,408.07797,,323.0,False,0,2018-05-14 12:25:00,5.0
6923,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,0.0,1.0,391.38016,,324.0,False,0,2018-05-14 12:25:00,6.0
6926,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,0.0,407.97101,,327.0,False,0,2018-05-14 12:25:00,2.0
6927,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,1.0,408.00531,,328.0,False,0,2018-05-14 12:25:00,3.0
6928,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,2.0,341.30157,,329.0,False,0,2018-05-14 12:25:00,4.0
6929,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,3.0,416.27213,,330.0,False,0,2018-05-14 12:25:00,5.0
6933,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,0.0,3.0,374.70276,,334.0,False,0,2018-05-14 12:25:00,2.0
6934,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,0.0,2.0,366.3602,,335.0,False,0,2018-05-14 12:25:00,3.0
6935,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,0.0,1.0,399.38046,,336.0,False,0,2018-05-14 12:25:00,4.0
6936,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,0.0,366.21951,,337.0,False,0,2018-05-14 12:25:00,5.0
6937,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,1.0,416.34882,,338.0,False,0,2018-05-14 12:25:00,6.0
6938,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,2.0,399.70108,,339.0,False,0,2018-05-14 12:25:00,7.0
6939,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,3.0,424.70465,,340.0,False,0,2018-05-14 12:25:00,8.0
6940,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,3.0,490.68521,,341.0,False,0,2018-05-14 12:25:00,9.0
6941,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,0.0,3.0,433.01416,,342.0,False,0,2018-05-14 12:25:00,10.0
6942,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,0.0,2.0,382.79831,,343.0,False,0,2018-05-14 12:25:00,11.0
6943,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,0.0,1.0,424.69229,,344.0,False,0,2018-05-14 12:25:00,12.0
6944,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,0.0,0.0,391.39932,,345.0,False,0,2018-05-14 12:25:00,13.0
6945,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,0.0,0.0,416.13641,,346.0,False,0,2018-05-14 12:25:00,14.0
6946,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,0.0,382.97638,,347.0,False,0,2018-05-14 12:25:00,15.0
6949,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,2.0,433.04538,,350.0,False,0,2018-05-14 12:25:00,2.0
6952,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,0.0,3.0,474.76532,,353.0,False,0,2018-05-14 12:25:00,2.0
6953,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,0.0,2.0,424.67252,,354.0,False,0,2018-05-14 12:25:00,3.0
6954,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,0.0,1.0,391.25989,,355.0,False,0,2018-05-14 12:25:00,4.0
6955,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,0.0,0.0,391.09634,,356.0,False,0,2018-05-14 12:25:00,5.0
6956,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,0.0,374.69257,,357.0,False,0,2018-05-14 12:25:00,6.0
6957,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,1.0,416.42609,,358.0,False,0,2018-05-14 12:25:00,7.0
6960,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,3.0,465.85727,,361.0,False,0,2018-05-14 12:25:00,2.0
6961,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,0.0,3.0,391.43674,,362.0,False,0,2018-05-14 12:25:00,3.0
6962,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,0.0,2.0,374.6496,,363.0,False,0,2018-05-14 12:25:00,4.0
6963,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,0.0,1.0,407.97037,,364.0,False,0,2018-05-14 12:25:00,5.0
6964,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,0.0,0.0,424.71085,,365.0,False,0,2018-05-14 12:25:00,6.0
6965,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,0.0,0.0,332.73764,,366.0,False,0,2018-05-14 12:25:00,7.0
6966,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,0.0,399.67819,,367.0,False,0,2018-05-14 12:25:00,8.0
6967,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,1.0,416.25851,,368.0,False,0,2018-05-14 12:25:00,9.0
6971,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,0.0,3.0,332.97479,,372.0,False,0,2018-05-14 12:25:00,2.0
6972,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,0.0,2.0,341.37518,,373.0,False,0,2018-05-14 12:25:00,3.0
6973,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,0.0,1.0,399.72583,,374.0,False,0,2018-05-14 12:25:00,4.0
6974,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,0.0,0.0,441.39908,,375.0,False,0,2018-05-14 12:25:00,5.0
6975,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,0.0,0.0,341.03476,,376.0,False,0,2018-05-14 12:25:00,6.0
6976,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,0.0,374.73645,,377.0,False,0,2018-05-14 12:25:00,7.0
6977,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,1.0,299.62433,,378.0,False,0,2018-05-14 12:25:00,8.0
6978,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,2.0,408.02231,,379.0,False,0,2018-05-14 12:25:00,9.0
6979,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,3.0,416.36768,,380.0,False,0,2018-05-14 12:25:00,10.0
6980,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,3.0,390.60968,,381.0,False,0,2018-05-14 12:25:00,11.0
6981,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,0.0,3.0,332.81277,,382.0,False,0,2018-05-14 12:25:00,12.0
6984,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,0.0,1.0,391.4389,,385.0,False,0,2018-05-14 12:25:00,2.0
6985,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,0.0,0.0,374.36172,,386.0,False,0,2018-05-14 12:25:00,3.0
6993,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,0.0,3.0,374.6496,,394.0,False,0,2018-05-14 12:25:00,5.0
6994,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,0.0,2.0,366.28073,,395.0,False,0,2018-05-14 12:25:00,6.0
6995,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,0.0,1.0,407.79416,,396.0,False,0,2018-05-14 12:25:00,7.0
6996,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,0.0,424.68085,,397.0,False,0,2018-05-14 12:25:00,8.0
6997,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,1.0,349.6525,,398.0,False,0,2018-05-14 12:25:00,9.0
6998,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,2.0,391.39685,,399.0,False,0,2018-05-14 12:25:00,10.0
6999,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,3.0,374.59857,,400.0,False,0,2018-05-14 12:25:00,11.0
7000,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,3.0,399.05182,,401.0,False,0,2018-05-14 12:25:00,12.0
7001,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,0.0,3.0,391.41788,,402.0,False,0,2018-05-14 12:25:00,13.0
7002,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,0.0,2.0,416.34262,,403.0,False,0,2018-05-14 12:25:00,14.0
7003,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,0.0,1.0,341.39899,,404.0,False,0,2018-05-14 12:25:00,15.0
7008,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,1.0,416.35623,,409.0,False,0,2018-05-14 12:25:00,2.0
7009,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,2.0,499.66965,,410.0,False,0,2018-05-14 12:25:00,3.0
7010,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,3.0,390.83725,,411.0,False,0,2018-05-14 12:25:00,4.0
7011,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,0.0,3.0,324.74045,,412.0,False,0,2018-05-14 12:25:00,5.0
7012,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,0.0,2.0,341.30222,,413.0,False,0,2018-05-14 12:25:00,6.0
7013,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,0.0,1.0,324.60873,,414.0,False,0,2018-05-14 12:25:00,7.0
7014,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,0.0,0.0,282.9899,,415.0,False,0,2018-05-14 12:25:00,8.0
7015,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,0.0,0.0,457.754,,416.0,False,0,2018-05-14 12:25:00,9.0
7016,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,0.0,366.38617,,417.0,False,0,2018-05-14 12:25:00,10.0
7017,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,1.0,391.44107,,418.0,False,0,2018-05-14 12:25:00,11.0
7018,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,2.0,358.17468,,419.0,False,0,2018-05-14 12:25:00,12.0
7019,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,3.0,324.76611,,420.0,False,0,2018-05-14 12:25:00,13.0
7020,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,3.0,490.83856,,421.0,False,0,2018-05-14 12:25:00,14.0
7021,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,0.0,3.0,449.50574,,422.0,False,0,2018-05-14 12:25:00,15.0
7022,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,0.0,2.0,374.7207,,423.0,False,0,2018-05-14 12:25:00,16.0
7026,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,0.0,391.32852,,427.0,False,0,2018-05-14 12:25:00,2.0
7031,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,0.0,3.0,374.64432,,432.0,False,0,2018-05-14 12:25:00,2.0
7032,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,0.0,2.0,407.95398,,433.0,False,0,2018-05-14 12:25:00,3.0
7035,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,0.0,0.0,407.71994,,436.0,False,0,2018-05-14 12:25:00,2.0
7036,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,0.0,366.38925,,437.0,False,0,2018-05-14 12:25:00,3.0
7037,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,1.0,407.9812,,438.0,False,0,2018-05-14 12:25:00,4.0
7038,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,2.0,366.33176,,439.0,False,0,2018-05-14 12:25:00,5.0
7039,CONTROL FEEDBACK,5.0,116:2018_May_14_1225,1.0,3.0,449.69,,440.0,False,0,2018-05-14 12:25:00,6.0
7041,CONTROL FEEDBACK,10.0,117:2018_May_14_1237,0.0,,399.67801,,2.0,False,0,2018-05-14 12:37:00,
7042,CONTROL FEEDBACK,10.0,117:2018_May_14_1237,0.0,,391.34225,,3.0,False,0,2018-05-14 12:37:00,
7043,CONTROL FEEDBACK,10.0,117:2018_May_14_1237,0.0,,391.33514,,4.0,False,0,2018-05-14 12:37:00,
7044,CONTROL FEEDBACK,10.0,117:2018_May_14_1237,0.0,0.0,374.66019,,5.0,False,0,2018-05-14 12:37:00,
7045,CONTROL FEEDBACK,10.0,117:2018_May_14_1237,0.0,0.0,374.63388,,6.0,False,0,2018-05-14 12:37:00,
7046,CONTROL FEEDBACK,10.0,117:2018_May_14_1237,0.0,0.0,358.06714,,7.0,False,0,2018-05-14 12:37:00,6.0
7049,CONTROL FEEDBACK,10.0,117:2018_May_14_1237,0.0,0.0,341.1767,,10.0,False,0,2018-05-14 12:37:00,2.0
7050,CONTROL FEEDBACK,10.0,117:2018_May_14_1237,0.0,0.0,449.37918,,11.0,False,0,2018-05-14 12:37:00,3.0
7051,CONTROL FEEDBACK,10.0,117:2018_May_14_1237,1.0,0.0,374.72852,,12.0,False,0,2018-05-14 12:37:00,4.0
7052,CONTROL FEEDBACK,10.0,117:2018_May_14_1237,1.0,1.0,382.91031,,13.0,False,0,2018-05-14 12:37:00,5.0
7053,CONTROL FEEDBACK,10.0,117:2018_May_14_1237,1.0,2.0,382.99377,,14.0,False,0,2018-05-14 12:37:00,6.0
7054,CONTROL FEEDBACK,10.0,117:2018_May_14_1237,1.0,3.0,358.00995,,15.0,False,0,2018-05-14 12:37:00,7.0
7057,CONTROL FEEDBACK,10.0,117:2018_May_14_1237,1.0,3.0,424.75925,,18.0,False,0,2018-05-14 12:37:00,2.0
7058,CONTROL FEEDBACK,10.0,117:2018_May_14_1237,1.0,3.0,382.98853,,19.0,False,0,2018-05-14 12:37:00,3.0
7059,CONTROL FEEDBACK,10.0,117:2018_May_14_1237,1.0,3.0,382.97061,,20.0,False,0,2018-05-14 12:37:00,4.0
7060,CONTROL FEEDBACK,10.0,117:2018_May_14_1237,1.0,3.0,390.75943,,21.0,False,0,2018-05-14 12:37:00,5.0
7061,CONTROL FEEDBACK,10.0,117:2018_May_14_1237,0.0,3.0,374.61658,,22.0,False,0,2018-05-14 12:37:00,6.0
7062,CONTROL FEEDBACK,10.0,117:2018_May_14_1237,0.0,2.0,391.31226,,23.0,False,0,2018-05-14 12:37:00,7.0
7065,CONTROL FEEDBACK,10.0,117:2018_May_14_1237,0.0,0.0,332.95901,,26.0,False,0,2018-05-14 12:37:00,2.0
7066,CONTROL FEEDBACK,10.0,117:2018_May_14_1237,0.0,0.0,416.3941,,27.0,False,0,2018-05-14 12:37:00,3.0
7067,CONTROL FEEDBACK,10.0,117:2018_May_14_1237,0.0,0.0,499.67026,,28.0,False,0,2018-05-14 12:37:00,4.0
7068,CONTROL FEEDBACK,10.0,117:2018_May_14_1237,0.0,0.0,407.95413,,29.0,False,0,2018-05-14 12:37:00,5.0
7069,CONTROL FEEDBACK,10.0,117:2018_May_14_1237,0.0,0.0,333.02148,,30.0,False,0,2018-05-14 12:37:00,6.0
7070,CONTROL FEEDBACK,10.0,117:2018_May_14_1237,0.0,0.0,407.60196,,31.0,False,0,2018-05-14 12:37:00,7.0
7071,CONTROL FEEDBACK,10.0,117:2018_May_14_1237,1.0,0.0,383.04449,,32.0,False,0,2018-05-14 12:37:00,8.0
7072,CONTROL FEEDBACK,10.0,117:2018_May_14_1237,1.0,1.0,357.98212,,33.0,False,0,2018-05-14 12:37:00,9.0
7073,CONTROL FEEDBACK,10.0,117:2018_May_14_1237,1.0,2.0,391.29214,,34.0,False,0,2018-05-14 12:37:00,10.0
7076,CONTROL FEEDBACK,10.0,117:2018_May_14_1237,1.0,3.0,374.63235,,37.0,False,0,2018-05-14 12:37:00,2.0
7077,CONTROL FEEDBACK,10.0,117:2018_May_14_1237,1.0,3.0,358.03128,,38.0,False,0,2018-05-14 12:37:00,3.0
7078,CONTROL FEEDBACK,10.0,117:2018_May_14_1237,1.0,3.0,349.69333,,39.0,False,0,2018-05-14 12:37:00,4.0
7079,CONTROL FEEDBACK,10.0,117:2018_May_14_1237,1.0,3.0,424.48285,,40.0,False,0,2018-05-14 12:37:00,5.0
7080,CONTROL FEEDBACK,10.0,117:2018_May_14_1237,1.0,3.0,374.03842,,41.0,False,0,2018-05-14 12:37:00,6.0
7081,CONTROL FEEDBACK,10.0,117:2018_May_14_1237,0.0,3.0,324.56821,,42.0,False,0,2018-05-14 12:37:00,7.0
7082,CONTROL FEEDBACK,10.0,117:2018_May_14_1237,0.0,2.0,441.42493,,43.0,False,0,2018-05-14 12:37:00,8.0
7083,CONTROL FEEDBACK,10.0,117:2018_May_14_1237,0.0,1.0,333.07959,,44.0,False,0,2018-05-14 12:37:00,9.0
7084,CONTROL FEEDBACK,10.0,117:2018_May_14_1237,0.0,0.0,374.75232,,45.0,False,0,2018-05-14 12:37:00,10.0
