,unique_participant,patch_length,feedback,prior_0_context_0,prior_0_context_1,prior_0_context_2,prior_0_context_3,prior_1_context_0,prior_1_context_1,prior_1_context_2,prior_1_context_3
84,379:2022-08-03 16:20:31.999,10 Trials,CONTROL FEEDBACK,441.8271999999999,441.79999999999995,427.0736842105264,425.59,420.9578947368421,426.3727272727272,431.395,447.18760330578493
85,38137:2022-07-31 11:44:09.646,10 Trials,CONTROL FEEDBACK,407.8440000000001,374.27619047619044,395.57727272727277,412.8863636363636,405.02857142857147,417.4428571428571,410.0190476190476,390.61013513513524
86,38278:2022-07-14 23:11:08.287,5 Trials,CONTROL FEEDBACK,389.3123076923076,409.81794871794875,417.0393939393938,375.4205128205128,393.25000000000006,382.4236842105264,395.06410256410254,381.0984848484848
87,383:2022-08-04 13:55:00.768,10 Trials,CONTROL FEEDBACK,423.6416666666665,431.62380952380954,404.8809523809524,409.26190476190476,422.2631578947368,422.51818181818186,436.95454545454555,420.5379562043794
88,38500:2022-08-04 12:22:40.539,5 Trials,CONTROL FEEDBACK,397.5317073170731,393.50857142857143,393.30857142857144,407.1137931034483,379.69310344827585,364.21578947368414,369.0470588235294,355.4228571428571
89,38512:2022-08-04 11:46:56.656,5 Trials,CONTROL FEEDBACK,450.3102040816326,476.14571428571423,456.3382352941176,443.5,474.76285714285706,477.26428571428596,472.7135135135135,448.68571428571437
90,385:2022-08-09 12:21:35.857,10 Trials,CONTROL FEEDBACK,355.4693548387097,352.1380952380952,361.74,360.74210526315795,346.2352941176471,358.42777777777775,346.16666666666674,351.152032520325
91,386:2022-08-04 14:11:04.584,5 Trials,CONTROL FEEDBACK,465.06315789473666,446.1309523809524,448.29999999999995,447.85526315789485,454.4,442.4871794871795,444.8375,469.40312499999993
92,38764:2022-11-11 12:54:39.257,5 Trials,CONTROL FEEDBACK,454.86714285714277,435.4214285714286,440.5690476190476,420.7925,428.37619047619046,421.30277777777775,437.30000000000007,444.91475409836073
93,38860:2022-11-16 15:29:52.362,5 Trials,CONTROL FEEDBACK,416.5226415094338,409.05675675675667,437.3945945945946,413.74571428571426,416.3897435897435,425.60540540540546,422.87999999999994,417.5051724137931
94,38962:2022-12-14 12:02:03.390,5 Trials,CONTROL FEEDBACK,421.5920634920636,426.5547619047619,418.29523809523806,426.3675675675677,434.0625,423.2146341463414,436.3085714285715,421.10285714285726
95,38965:2022-12-08 15:14:11.125,10 Trials,CONTROL FEEDBACK,377.76062992125986,375.05789473684206,380.14,381.2263157894738,377.08500000000004,386.3952380952381,360.83684210526314,374.53277310924375
96,39049:2022-12-26 18:30:00.820,10 Trials,CONTROL FEEDBACK,445.33900709219836,450.60454545454553,443.46999999999997,437.3571428571428,448.1749999999999,437.1578947368421,446.91499999999996,432.5866666666668
97,39058:2022-11-09 14:26:38.104,5 Trials,CONTROL FEEDBACK,444.51290322580644,457.4658536585366,458.8976190476192,443.7249999999999,452.7351351351352,441.2125,442.16153846153844,441.3016393442625
98,39082:2022-11-28 15:32:27.990,5 Trials,CONTROL FEEDBACK,419.68717948717955,436.9500000000001,422.2046511627907,421.9250000000001,408.1302325581395,415.2162790697675,405.4999999999999,415.29102564102567
99,390:2022-08-09 15:18:30.369,5 Trials,CONTROL FEEDBACK,472.08679245283,472.1052631578946,486.8777777777776,492.4486486486487,469.5921052631578,493.71891891891886,509.4382352941176,478.5438596491227
100,39157:2022-11-27 14:45:21.550,10 Trials,CONTROL FEEDBACK,451.984496124031,460.15,465.94736842105266,470.6190476190476,462.55,438.23809523809524,456.7368421052632,449.0208333333333
101,39172:2022-11-10 18:26:21.046,5 Trials,CONTROL FEEDBACK,485.6210526315787,494.56511627906974,474.24000000000007,494.741463414634,453.4975609756098,482.3119047619047,480.21707317073174,477.92537313432814
102,391:2022-08-07 12:35:18.814,10 Trials,CONTROL FEEDBACK,444.98461538461544,443.64,461.8666666666667,444.0944444444445,449.26363636363635,415.27727272727265,432.35,434.35616438356163
103,39220:2022-12-09 09:47:15.404,5 Trials,CONTROL FEEDBACK,451.0415384615385,457.9625,452.5738095238095,465.04594594594596,446.4583333333333,447.76315789473693,462.71081081081087,467.36315789473684
104,39226:2022-11-30 10:13:44.397,5 Trials,CONTROL FEEDBACK,405.89565217391316,439.06046511627903,407.525641025641,407.6761904761904,405.9414634146342,434.8783783783784,415.35526315789485,405.5879310344827
105,39289:2022-11-17 13:29:15.161,10 Trials,CONTROL FEEDBACK,407.1593749999998,387.11,413.31904761904747,378.3578947368421,377.73333333333335,405.9578947368421,390.0647058823529,402.69679999999994
106,392:2022-08-09 21:21:23.599,5 Trials,CONTROL FEEDBACK,400.8554216867469,406.11190476190467,393.5380952380953,397.51627906976745,406.6317073170733,400.81904761904764,396.14090909090913,392.40128205128195
107,39301:2022-11-27 14:45:57.191,10 Trials,CONTROL FEEDBACK,454.73207547169824,460.7684210526316,475.8349999999999,452.6190476190477,454.2047619047619,442.06500000000005,491.2,420.665254237288
108,39325:2022-12-19 17:01:29.225,10 Trials,CONTROL FEEDBACK,385.4305084745759,410.23809523809524,397.5619047619047,391.4047619047619,404.0222222222222,385.6,386.63157894736844,381.07800000000003
109,39328:2022-12-01 13:47:57.090,5 Trials,CONTROL FEEDBACK,358.25614035087733,353.65641025641025,346.5783783783783,356.27750000000003,350.11749999999995,373.6545454545456,374.2292682926829,358.464705882353
110,39346:2022-12-22 23:05:34.896,5 Trials,CONTROL FEEDBACK,446.35584415584407,432.0487804878049,434.61395348837203,426.4880952380953,430.3720930232558,424.1549999999999,434.07250000000005,431.664
111,39358:2023-01-01 17:36:22.706,5 Trials,CONTROL FEEDBACK,384.59078947368425,397.0727272727272,396.9976190476192,410.73571428571415,386.2051282051282,383.0657894736842,376.41249999999997,397.6985074626867
112,39388:2022-11-25 15:41:33.191,5 Trials,CONTROL FEEDBACK,395.613725490196,392.3388888888889,398.2647058823529,409.48974358974345,368.290243902439,418.5157894736842,379.023076923077,392.77500000000015
113,393:2022-08-07 12:51:23.247,10 Trials,CONTROL FEEDBACK,360.75196850393695,348.80526315789484,342.0863636363637,354.4,351.147619047619,347.8809523809524,356.51428571428573,357.11353383458635
114,39460:2023-01-19 17:26:16.411,5 Trials,CONTROL FEEDBACK,455.2307692307692,467.4102564871794,481.6028572285714,485.4538463846153,446.33000009999995,460.27857145238096,452.85952380952375,464.78219164383563
115,39469:2022-11-28 11:16:23.586,10 Trials,CONTROL FEEDBACK,452.2203007518798,431.35238095238094,447.08571428571435,438.29499999999996,457.4700000000001,430.83500000000004,435.31428571428563,440.6850746268657
116,39490:2022-12-21 23:03:01.367,5 Trials,CONTROL FEEDBACK,384.959574468085,367.5179487179486,394.0785714285714,371.0382352941176,382.02432432432437,379.9857142857142,372.88611111111106,384.4377777777776
117,395:2022-08-08 18:40:54.186,10 Trials,CONTROL FEEDBACK,447.2035971223024,435.8952380952381,442.3333333333333,427.5157894736843,434.21363636363634,457.93157894736845,437.15500000000003,435.92290076335894
118,39616:2022-12-22 17:07:46.968,5 Trials,CONTROL FEEDBACK,427.5934210526315,430.8714285714285,429.6666666666667,429.8153846153846,439.5560975609756,434.9642857142856,423.84749999999997,418.71351351351353
